"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,9,139566215
2019,9,139566218
2019,6,139566225
2019,6,139566230
2019,7,139566231
2019,9,139566232
2019,6,139566236
2019,6,139566237
2019,6,139558149
2019,9,139566248
2019,6,139558150
2019,9,139566252
2019,9,139566256
2019,6,139566263
2019,6,139566262
2019,9,139566264
2019,8,139558162
2019,6,139566284
2019,6,139566283
2019,9,139566287
2019,9,139566288
2019,6,139558167
2019,9,139558168
2019,6,139566302
2019,6,139566301
2019,6,139566304
2019,6,139566313
2019,6,139566314
2019,9,139566312
2019,6,139566321
2019,9,139558188
2019,6,139566333
2019,6,139566332
2019,6,139566335
2019,8,139557916
2019,9,139557938
2019,9,139557940
2019,6,139562212
2019,6,139562213
2019,9,139557947
2019,9,139562223
2019,8,139557960
2019,8,139557961
2019,9,139562237
2019,8,139562240
2019,9,139562241
2019,9,139562244
2019,9,139562258
2019,9,139562268
2019,6,139558000
2019,6,139557999
2019,6,139555925
2019,9,139555942
2019,8,139555945
2019,8,139555944
2019,9,139555959
2019,9,137014694
2019,9,137024926
2019,9,137014748
2019,9,137025016
2019,6,137027028
2019,9,137014782
2019,9,137014786
2019,6,137027347
2019,9,137027365
2019,6,137027387
2019,9,137015157
2019,9,137025603
2019,9,142506379
2019,9,142501544
2019,9,142506410
2019,9,142506416
2019,6,142501553
2019,8,142506419
2019,6,142506419
2019,6,142506420
2019,6,142491999
2019,6,142492005
2019,9,142492006
2019,9,142501569
2019,8,142492017
2019,7,142492017
2019,6,142492017
2019,8,142492016
2019,7,142492016
2019,6,142492016
2019,9,142492019
2019,6,142501585
2019,9,142501589
2019,9,142492027
2019,6,142492032
2019,6,142492033
2019,6,142492037
2019,8,142492037
2019,9,142506454
2019,9,142506456
2019,9,142492039
2019,6,142492041
2019,9,142492044
2019,9,142492045
2019,3,142492055
2019,6,142492056
2019,6,142492057
2019,6,142492058
2019,6,142492059
2019,9,142492060
2019,6,142492062
2019,6,142492063
2019,8,142492066
2019,9,142492068
2019,9,142492075
2019,9,142492076
2019,9,142492078
2019,6,142492079
2019,6,142492080
2019,6,142492081
2019,6,142492082
2019,6,142492085
2019,6,142492086
2019,6,142492089
2019,9,142492095
2019,6,142492101
2019,6,142492100
2019,9,142492102
2019,6,142501706
2019,6,142501705
2019,6,142501704
2019,9,142492104
2019,9,142492105
2019,9,142492106
2019,9,142492112
2019,9,142492113
2019,9,142492115
2019,6,142492118
2019,6,142492119
2019,10,142492122
2019,9,142492125
2019,6,142492126
2019,6,142492127
2019,9,142492128
2019,9,142492134
2019,6,142492135
2019,6,142492140
2019,6,142492141
2019,9,142501750
2019,6,142492146
2019,9,142492148
2019,10,142492151
2019,9,142492152
2019,6,142492163
2019,6,142492172
2019,9,142501783
2019,9,142492176
2019,9,142492179
2019,9,142492181
2019,9,142492182
2019,9,142492184
2019,9,142492188
2019,9,142492195
2019,6,142492198
2019,6,142492197
2019,6,142492201
2019,6,142492200
2019,9,142492202
2019,6,142492204
2019,6,142492203
2019,9,142492208
2019,6,142492215
2019,6,142492214
2019,6,142492219
2019,9,142492220
2019,9,142492221
2019,6,142492225
2019,6,142492228
2019,6,142492227
2019,9,142492234
2019,6,142492236
2019,6,142492237
2019,8,142492238
2019,10,142492239
2019,6,142501848
2019,6,142501850
2019,6,142501849
2019,6,142501852
2019,6,142492242
2019,6,142492244
2019,6,142492246
2019,6,142492245
2019,6,142492247
2019,9,142492261
2019,9,142492267
2019,8,142492268
2019,9,142492269
2019,9,142492273
2019,6,142492277
2019,9,142492282
2019,9,142492284
2019,9,142492292
2019,9,142492295
2019,6,142492297
2019,6,142492296
2019,9,142492303
2019,6,142492304
2019,6,142492309
2019,6,142492308
2019,9,142492310
2019,9,142492318
2019,9,142492319
2019,6,142492324
2019,6,143029526
2019,6,143029527
2019,6,143032698
2019,1,143029556
2019,9,143032716
2019,9,143038219
2019,6,143032737
2019,9,143032745
2019,6,143032751
2019,8,143032750
2019,6,143029622
2019,6,143032786
2019,6,143032787
2019,9,143032797
2019,8,143032804
2019,6,143032803
2019,6,143029685
2019,6,143029686
2019,6,143032810
2019,9,143032811
2019,9,143032823
2019,6,143029707
2019,6,143029708
2019,6,143029720
2019,6,143029721
2019,6,143029735
2019,6,143029734
2019,9,143032858
2019,9,143032865
2019,9,143032870
2019,9,143032874
2019,6,143032882
2019,6,143032885
2019,9,143032883
2019,6,143032884
2019,9,143032887
2019,9,143032890
2019,9,143032891
2019,9,143032892
2019,6,143032902
2019,8,143032902
2019,9,143032460
2019,9,143029326
2019,6,143029337
2019,6,143029336
2019,9,143029357
2019,6,143032498
2019,9,137024907
2019,8,137024940
2019,6,137024991
2019,6,137014734
2019,9,137025061
2019,9,137027341
2019,6,137027366
2019,6,137027453
2019,6,137025540
2019,6,137015147
2019,6,137025600
2019,6,137015201
2019,9,137025617
2019,9,137015259
2019,8,137015273
2019,6,139555830
2019,6,139562162
2019,6,139562163
2019,9,139557925
2019,8,139562187
2019,9,139557951
2019,6,139555858
2019,6,139555860
2019,6,139555859
2019,9,139562231
2019,6,139562239
2019,6,139557967
2019,9,142492500
2019,9,142492502
2019,9,142492509
2019,9,142492523
2019,9,142492525
2019,6,142492530
2019,6,142492531
2019,9,142492534
2019,9,142492537
2019,9,142492538
2019,9,142492540
2019,9,142492541
2019,9,142492549
2019,9,142492552
2019,9,142492554
2019,8,142492556
2019,6,142492558
2019,6,142492557
2019,9,142492560
2019,6,142492561
2019,6,142492571
2019,9,142492572
2019,4,142492574
2019,9,142492580
2019,6,142492585
2019,6,142492584
2019,9,142492605
2019,9,142492606
2019,9,142492607
2019,9,142492608
2019,6,142492612
2019,6,142492611
2019,6,142492610
2019,9,142492613
2019,6,142492617
2019,6,142492616
2019,9,142492622
2019,8,142492627
2019,8,142492628
2019,2,142492635
2019,9,142492640
2019,6,142492644
2019,9,142492651
2019,9,142492653
2019,9,142492655
2019,9,142492660
2019,9,142492661
2019,9,142492663
2019,6,142492665
2019,9,142492667
2019,6,142492677
2019,6,142492676
2019,6,142492678
2019,6,142492679
2019,6,142492697
2019,9,142492698
2019,9,142492699
2019,9,142492704
2019,6,142492706
2019,6,142492709
2019,6,142492711
2019,9,142492715
2019,9,142492716
2019,9,142492717
2019,6,142492720
2019,6,142492722
2019,6,142492723
2019,9,142492724
2019,9,142492729
2019,9,142492732
2019,9,139562145
2019,9,139562150
2019,6,139562166
2019,6,139562178
2019,9,139562191
2019,9,139562194
2019,9,139562195
2019,9,139562200
2019,6,139555866
2019,7,137382050
2019,6,137382050
2019,3,137382050
2019,8,137377388
2019,9,137382097
2019,9,137377709
2019,6,137377828
2019,9,137377846
2019,9,137382581
2019,6,137382595
2019,6,137377902
2019,6,137377976
2019,6,137382693
2019,6,137382694
2019,9,137382016
2019,9,137377734
2019,6,137377772
2019,6,137382458
2019,9,137382612
2019,6,137377946
2019,9,137382099
2019,6,137377665
2019,9,137377685
2019,6,137377715
2019,6,137377751
2019,6,137382440
2019,6,137382512
2019,6,137377864
2019,6,137377865
2019,9,137377881
2019,6,137377911
2019,6,137382674
2019,6,137377974
2019,9,137382073
2019,6,137382107
2019,9,137382389
2019,9,137382395
2019,8,137382407
2019,6,137382407
2019,9,137382410
2019,6,137377770
2019,6,137377769
2019,6,137382530
2019,6,137382550
2019,6,137377854
2019,6,137377879
2019,9,137382022
2019,9,137382065
2019,9,137382121
2019,2,137377700
2019,9,137377735
2019,9,137377796
2019,9,137382529
2019,9,137382553
2019,9,137377999
2019,9,137382051
2019,6,137377702
2019,6,137377701
2019,6,137382391
2019,6,137382465
2019,9,137377396
2019,6,137382397
2019,6,137382398
2019,9,137377753
2019,9,137377781
2019,9,137377957
2019,9,137382699
2019,6,137377321
2019,6,137382008
2019,9,137382406
2019,9,137377723
2019,6,137382471
2019,9,137377809
2019,9,137377877
2019,9,137382709
2019,6,137377716
2019,6,137377717
2019,6,137382576
2019,6,137377970
2019,6,137377993
2019,6,137377992
2019,9,137378001
2019,6,137382711
2019,6,137378005
2019,6,137382067
2019,6,137382069
2019,9,137377394
2019,9,137377420
2019,9,137377686
2019,9,137382369
2019,9,137377797
2019,9,137382537
2019,4,137382656
2019,9,137382020
2019,9,137377355
2019,6,137377370
2019,9,137377405
2019,6,137377680
2019,6,137377678
2019,6,137382394
2019,9,137382607
2019,6,137382031
2019,9,137377363
2019,9,137382087
2019,6,137382412
2019,6,137382413
2019,6,137382468
2019,6,137377782
2019,9,137377813
2019,9,137377820
2019,6,137382534
2019,6,137377855
2019,6,137382549
2019,6,137377867
2019,6,137382552
2019,9,137382568
2019,9,137382582
2019,9,137382602
2019,9,137377950
2019,14,137382683
2019,6,137377985
2019,9,137382101
2019,4,137377423
2019,6,137382427
2019,6,137382426
2019,6,137382438
2019,6,137382439
2019,6,137377787
2019,6,137377786
2019,6,137382532
2019,9,137382546
2019,6,137377933
2019,9,137377949
2019,9,137382664
2019,9,137377989
2019,6,137377319
2019,6,137377318
2019,6,137382012
2019,9,137382119
2019,9,137377676
2019,9,137382351
2019,9,137377673
2019,6,137377743
2019,6,137382423
2019,6,137382444
2019,9,137377774
2019,6,137382481
2019,6,137382527
2019,6,137377863
2019,6,137377862
2019,6,137382558
2019,6,137382559
2019,6,137382574
2019,9,137377960
2019,6,137026916
2019,6,137024925
2019,6,137026997
2019,6,137014741
2019,8,137025000
2019,8,137027002
2019,9,137027425
2019,6,137025579
2019,6,137025580
2019,9,137027548
2019,9,137556302
2019,9,137513917
2019,6,137546369
2019,6,137546368
2019,9,137382011
2019,9,137382091
2019,6,137382456
2019,9,137382507
2019,6,137382654
2019,9,137382673
2019,9,137546374
2019,9,137546383
2019,6,137546382
2019,3,137546382
2019,6,137546381
2019,3,137546381
2019,9,137551315
2019,6,137546422
2019,9,137546432
2019,9,137556469
2019,9,137546385
2019,9,137556368
2019,9,137546395
2019,9,137546429
2019,9,137551331
2019,9,137546441
2019,8,137556464
2019,6,137556463
2019,9,137551337
2019,6,137546456
2019,9,137546464
2019,9,137546469
2019,6,137546473
2019,6,137556525
2019,9,137556580
2019,6,137546516
2019,9,137546524
2019,6,137546531
2019,6,137546532
2019,9,137546534
2019,9,137546535
2019,6,137556622
2019,6,137546538
2019,6,137546548
2019,9,137546556
2019,6,137546577
2019,6,137546585
2019,6,137546584
2019,6,137551426
2019,8,137551426
2019,6,137551427
2019,8,137551427
2019,9,137546598
2019,9,137546603
2019,10,137546605
2019,9,137546609
2019,9,137551441
2019,9,137546614
2019,9,137546618
2019,9,137556684
2019,9,137546625
2019,9,137546636
2019,6,137546646
2019,6,137546647
2019,9,137556697
2019,6,137546654
2019,6,137546653
2019,9,137546660
2019,9,137546666
2019,9,137546671
2019,9,137546672
2019,6,137546677
2019,6,137546678
2019,6,137546680
2019,6,137546679
2019,9,137546682
2019,9,137556718
2019,9,137027047
2019,9,137027335
2019,8,137027357
2019,6,137015110
2019,6,137025512
2019,6,137027435
2019,6,137025524
2019,9,137025563
2019,6,137025572
2019,6,137027503
2019,9,137027510
2019,6,137027519
2019,9,137015221
2019,6,137025647
2019,6,137025646
2019,9,137015246
2019,9,137025666
2019,9,137551312
2019,6,137510051
2019,6,137513867
2019,9,137513920
2019,8,137510132
2019,9,137513928
2019,9,137516991
2019,6,137517000
2019,9,137513994
2019,6,137517016
2019,6,137510206
2019,9,137510208
2019,8,137514035
2019,8,137514034
2019,9,137514060
2019,9,137510249
2019,9,137514100
2019,6,137517043
2019,9,137510274
2019,9,137517060
2019,6,137517062
2019,9,137514164
2019,9,137510295
2019,6,137514179
2019,9,137517075
2019,9,137517079
2019,9,137517088
2019,6,137517101
2019,9,137517109
2019,9,137517111
2019,8,137510370
2019,6,137514233
2019,6,137514232
2019,9,137514235
2019,8,137510384
2019,8,137510385
2019,6,137517124
2019,6,137514250
2019,6,137514251
2019,2,137510407
2019,8,137510407
2019,6,137517136
2019,9,137517144
2019,8,137510447
2019,8,137510448
2019,9,137510449
2019,9,137517152
2019,9,137517161
2019,9,137517160
2019,6,137517164
2019,9,137517165
2019,6,137517163
2019,9,137517175
2019,9,137517178
2019,6,137517187
2019,6,137517188
2019,8,137517188
2019,6,137510480
2019,6,137510479
2019,6,137517191
2019,9,137517204
2019,6,137517217
2019,6,137517218
2019,9,137510508
2019,6,137517224
2019,6,137510525
2019,3,137510525
2019,8,137510525
2019,6,137510524
2019,3,137510524
2019,8,137510524
2019,9,137517232
2019,9,137510530
2019,6,137517240
2019,6,137517239
2019,9,137510539
2019,9,137517251
2019,9,137514369
2019,9,137517253
2019,10,137517269
2019,6,137517272
2019,9,137514387
2019,6,137514388
2019,6,137510561
2019,6,137510562
2019,9,137517280
2019,9,137514393
2019,6,137517283
2019,6,137517282
2019,7,137510581
2019,6,137517288
2019,6,137517289
2019,6,137517294
2019,6,137517302
2019,6,137517301
2019,9,137510594
2019,6,137517306
2019,6,137517305
2019,9,137517320
2019,9,137514439
2019,9,137517325
2019,6,137517327
2019,7,137517329
2019,6,137517331
2019,6,137517332
2019,6,137517349
2019,6,137517351
2019,6,137517350
2019,9,137517355
2019,6,137517362
2019,6,137517363
2019,6,137517368
2019,8,137517368
2019,6,137510656
2019,8,137510656
2019,9,137517373
2019,6,137517376
2019,6,137514482
2019,6,137517389
2019,6,137517390
2019,9,137517399
2019,6,137517404
2019,6,137517403
2019,10,137517408
2019,9,137517419
2019,9,137517421
2019,3,137510703
2019,9,137510714
2019,6,137510718
2019,8,137510718
2019,6,137510719
2019,8,137510719
2019,9,137517446
2019,6,137514529
2019,6,137514530
2019,8,137514530
2019,10,137517448
2019,6,137510724
2019,6,137510725
2019,6,137517449
2019,6,137517450
2019,9,137514538
2019,9,137517454
2019,9,137517457
2019,6,137517459
2019,6,137517458
2019,6,137517460
2019,9,137517461
2019,6,137517463
2019,9,137514556
2019,9,137517470
2019,6,137517473
2019,8,137517473
2019,6,137517472
2019,8,137517472
2019,6,137517478
2019,6,137517479
2019,6,137517482
2019,6,137510769
2019,6,137510770
2019,6,137510773
2019,9,137517491
2019,9,137517496
2019,6,137510789
2019,6,137510788
2019,6,137517501
2019,6,137517500
2019,9,137517503
2019,6,137517514
2019,6,137517515
2019,9,137517520
2019,9,137514604
2019,9,137517521
2019,9,137517529
2019,3,137546345
2019,9,137551305
2019,9,137546392
2019,9,137546410
2019,6,137556932
2019,8,137551774
2019,9,137551773
2019,6,137551778
2019,9,137556940
2019,6,137551783
2019,6,137551784
2019,6,137551785
2019,8,137551785
2019,9,137551786
2019,6,137551796
2019,6,137551795
2019,6,137551797
2019,10,137551799
2019,9,137551803
2019,6,137551811
2019,8,137551811
2019,6,137551812
2019,8,137551812
2019,6,137551814
2019,6,137551815
2019,6,137551816
2019,6,137551817
2019,9,137551818
2019,6,137551819
2019,9,137551821
2019,9,137551829
2019,6,137551840
2019,6,137556989
2019,6,137556990
2019,6,137551849
2019,6,137551848
2019,6,137551850
2019,6,137551851
2019,6,137551852
2019,9,137551853
2019,9,137551855
2019,6,137551856
2019,6,137551862
2019,9,137551865
2019,6,137551867
2019,9,137551869
2019,6,137551884
2019,6,137551885
2019,9,137551894
2019,9,137551897
2019,9,137551899
2019,6,137551906
2019,6,137551905
2019,6,137551911
2019,6,137551912
2019,6,137551914
2019,9,137557059
2019,9,137551917
2019,6,137551918
2019,6,137551919
2019,6,137025075
2019,6,137015124
2019,6,137015125
2019,6,137027470
2019,6,137027491
2019,6,137027492
2019,9,137025659
2019,6,137027570
2019,6,137027571
2019,9,137014678
2019,6,137024942
2019,9,137024943
2019,9,137014774
2019,6,137014805
2019,6,137014806
2019,9,137015069
2019,6,137025443
2019,6,137025442
2019,6,137025463
2019,6,137027378
2019,9,137025498
2019,6,137027423
2019,6,137015114
2019,9,137025520
2019,6,137027452
2019,8,137025585
2019,9,137027506
2019,6,137015218
2019,6,137025629
2019,6,137025626
2019,6,137025627
2019,9,137027599
2019,6,143847056
2019,6,143847057
2019,6,143858930
2019,6,143847081
2019,12,143858946
2019,6,143858976
2019,6,143858975
2019,9,143858974
2019,9,143847162
2019,6,143859030
2019,6,143847585
2019,6,143847586
2019,6,143847587
2019,9,143852338
2019,6,143847635
2019,6,143847636
2019,6,143859201
2019,6,143847642
2019,6,143847650
2019,6,143847676
2019,6,143847673
2019,6,143852378
2019,6,143847682
2019,6,143852379
2019,6,143859222
2019,9,143847724
2019,6,143847730
2019,6,143847758
2019,9,143852400
2019,6,143847775
2019,9,143847787
2019,9,143852401
2019,9,143847885
2019,9,143847889
2019,9,143847907
2019,6,143847985
2019,6,143847987
2019,6,143848010
2019,9,143848040
2019,9,143859282
2019,9,143848119
2019,9,143852477
2019,9,143848151
2019,6,143848183
2019,6,143848184
2019,6,143848208
2019,6,143848207
2019,9,143859289
2019,6,143859295
2019,6,143859296
2019,6,143852500
2019,9,143848248
2019,6,143848249
2019,6,143848250
2019,9,143859298
2019,9,143848291
2019,6,143852514
2019,9,143848300
2019,9,143848342
2019,9,143848399
2019,6,143848406
2019,9,143848405
2019,9,143859319
2019,6,143852560
2019,6,143852559
2019,6,143859323
2019,12,143852563
2019,6,143859331
2019,6,143859330
2019,6,143848467
2019,6,143848468
2019,6,143848474
2019,8,143859348
2019,8,143859349
2019,6,143852602
2019,6,143852603
2019,9,143859355
2019,9,143848494
2019,6,143859356
2019,6,137510281
2019,6,137517066
2019,6,137510285
2019,6,137517082
2019,6,137517081
2019,8,137514198
2019,8,137514199
2019,9,137510354
2019,9,137510369
2019,9,137517115
2019,9,137514238
2019,9,137514258
2019,9,137514261
2019,6,137514265
2019,6,137514283
2019,6,137514282
2019,6,137514291
2019,6,137514294
2019,6,137514295
2019,6,137514296
2019,6,137514297
2019,9,137514299
2019,9,137517156
2019,8,137517158
2019,8,137517159
2019,6,137514301
2019,6,137514300
2019,10,137517168
2019,9,137514306
2019,6,137514315
2019,6,137514316
2019,9,137514319
2019,6,137514322
2019,6,137510485
2019,6,137517196
2019,1,137517196
2019,6,137517195
2019,6,137517201
2019,6,137517200
2019,6,137514328
2019,9,137514329
2019,6,137510503
2019,6,137510502
2019,9,137517211
2019,9,137514342
2019,9,137517223
2019,9,137514348
2019,6,137514350
2019,6,137514349
2019,9,137514353
2019,9,137514352
2019,6,137517249
2019,9,137517250
2019,6,137514372
2019,6,137514374
2019,6,137514373
2019,5,137514380
2019,6,137514381
2019,6,137514382
2019,9,137514383
2019,10,137514395
2019,6,137514397
2019,6,137514398
2019,9,137514401
2019,8,137514419
2019,6,137514421
2019,9,137510593
2019,6,137510600
2019,6,137510599
2019,6,137510609
2019,9,137510608
2019,9,137514431
2019,9,137514432
2019,3,137510613
2019,6,137517322
2019,9,137510622
2019,9,137517330
2019,11,137514446
2019,9,137514448
2019,6,137514453
2019,9,137514452
2019,9,137514457
2019,6,137514458
2019,6,137514459
2019,9,137510640
2019,6,137514461
2019,6,137517353
2019,9,137514464
2019,9,137517361
2019,6,137514468
2019,6,137514469
2019,6,137514467
2019,6,137510666
2019,6,137510665
2019,9,137514484
2019,6,137514487
2019,6,137514488
2019,6,137514491
2019,6,137514492
2019,6,137514494
2019,6,137514493
2019,6,137517402
2019,6,137517401
2019,6,137517418
2019,6,137517417
2019,6,137514506
2019,6,137514507
2019,6,137517422
2019,9,137514510
2019,6,137517426
2019,9,137514511
2019,9,137514517
2019,9,137514518
2019,9,137514521
2019,9,137514523
2019,9,137514531
2019,3,137514537
2019,9,137517456
2019,6,137514547
2019,9,137510741
2019,9,137514551
2019,9,137514554
2019,9,137510754
2019,9,137517466
2019,6,137514563
2019,9,137514564
2019,9,137514566
2019,9,137510775
2019,9,137510783
2019,9,137510784
2019,5,137510790
2019,9,137514591
2019,9,137517507
2019,8,137514594
2019,9,137514599
2019,8,137514611
2019,8,137514612
2019,8,137514614
2019,6,137514615
2019,6,137514616
2019,6,137517534
2019,6,137517533
2019,6,137514618
2019,6,137514620
2019,6,137514621
2019,6,137514623
2019,9,137514624
2019,6,137514625
2019,6,137514626
2019,6,137514627
2019,6,137514628
2019,9,137514642
2019,6,137514643
2019,9,137514644
2019,9,137514647
2019,6,137514651
2019,6,137514650
2019,9,137514652
2019,9,137514653
2019,9,137514665
2019,9,137514666
2019,6,137514672
2019,6,137514671
2019,9,137514673
2019,6,137514678
2019,6,137514677
2019,9,137514684
2019,9,137514685
2019,6,137514694
2019,6,137514700
2019,9,137514702
2019,6,137514703
2019,9,137514706
2019,6,137514709
2019,6,137514708
2019,9,137514712
2019,9,137514713
2019,9,137514715
2019,8,137514727
2019,6,137514729
2019,6,137514728
2019,6,137514737
2019,6,137514738
2019,9,137514746
2019,6,137514760
2019,6,137514761
2019,9,137514766
2019,6,137514767
2019,9,137514768
2019,9,137514771
2019,9,137514772
2019,6,137514773
2019,9,137514781
2019,6,137514783
2019,6,137514786
2019,6,137514787
2019,9,137514792
2019,9,137514793
2019,6,137514797
2019,6,137514796
2019,9,137514805
2019,6,137514807
2019,6,137514812
2019,6,137514813
2019,9,137514815
2019,6,137514822
2019,6,137514823
2019,6,137514841
2019,6,137514842
2019,12,137514843
2019,9,137514844
2019,9,137514848
2019,9,137514852
2019,6,137514853
2019,9,137514856
2019,9,137514859
2019,6,137514862
2019,9,137514863
2019,9,137514865
2019,6,137551454
2019,6,137551453
2019,6,137556693
2019,6,137546635
2019,6,137551468
2019,6,137551471
2019,6,137551472
2019,9,137551474
2019,6,137546651
2019,6,137546650
2019,9,137551476
2019,9,137551478
2019,9,137551480
2019,6,137546669
2019,6,137546668
2019,6,137551481
2019,8,137551481
2019,6,143029370
2019,9,143032510
2019,9,143029372
2019,6,143029385
2019,6,143029386
2019,9,143032534
2019,9,143029391
2019,8,143032562
2019,6,143032562
2019,3,143032562
2019,8,143032561
2019,6,143032561
2019,3,143032561
2019,6,143029394
2019,9,143029396
2019,5,143029398
2019,11,143029404
2019,6,143029406
2019,6,143029407
2019,9,143029411
2019,9,143029412
2019,9,143029414
2019,9,143029417
2019,9,143029419
2019,9,143029420
2019,6,143029421
2019,9,143029422
2019,9,143029424
2019,10,143029425
2019,6,143029427
2019,9,143029428
2019,9,143029436
2019,6,143029438
2019,9,143029442
2019,5,143029441
2019,9,143029443
2019,9,143029444
2019,9,143029448
2019,6,143029449
2019,6,143029458
2019,6,143029457
2019,9,143029459
2019,9,143029461
2019,9,143029462
2019,9,143029464
2019,6,143029471
2019,9,143029473
2019,6,143029499
2019,9,143032699
2019,9,143029578
2019,6,143029584
2019,6,143029585
2019,6,143029291
2019,8,143029292
2019,9,143029303
2019,8,143032439
2019,6,143038159
2019,8,143038159
2019,9,143029310
2019,9,143029317
2019,9,143029329
2019,6,143029339
2019,9,143029344
2019,6,143029347
2019,9,143032487
2019,9,143029363
2019,9,143032504
2019,9,143029371
2019,6,143032508
2019,9,143032515
2019,3,143029375
2019,9,143029390
2019,9,143029393
2019,6,143032565
2019,6,143032564
2019,8,143032576
2019,6,143032576
2019,6,143029408
2019,9,143029413
2019,6,143029415
2019,6,143029416
2019,6,143029539
2019,6,143029538
2019,3,145499917
2019,9,145499926
2019,9,145499929
2019,6,145499943
2019,9,145499948
2019,9,145499947
2019,9,145499949
2019,9,145499961
2019,9,145499966
2019,9,145519814
2019,6,145499968
2019,9,145519821
2019,9,145519823
2019,5,145519830
2019,9,145519838
2019,9,145499993
2019,9,145499997
2019,6,145500000
2019,6,145519841
2019,6,145500011
2019,6,145500010
2019,9,145500014
2019,9,145500029
2019,6,145500033
2019,6,145500034
2019,9,145500045
2019,8,145500046
2019,6,145500046
2019,8,145519885
2019,6,145519885
2019,9,145500049
2019,6,145519888
2019,6,145519889
2019,6,145519903
2019,6,145519902
2019,9,145500065
2019,6,145500067
2019,6,145500068
2019,6,145500071
2019,6,145500078
2019,6,145500079
2019,6,145500083
2019,8,145500083
2019,6,145519915
2019,6,145500084
2019,6,145519921
2019,6,145519920
2019,9,145500089
2019,12,145500090
2019,6,145500097
2019,6,145519962
2019,6,145519961
2019,6,145500121
2019,6,145500120
2019,6,145519978
2019,6,145519977
2019,9,145520003
2019,6,145500154
2019,9,145500160
2019,8,145520034
2019,6,145520033
2019,9,145500175
2019,9,145500181
2019,8,145500182
2019,6,145500182
2019,9,145500184
2019,9,145520090
2019,8,145520091
2019,6,145520091
2019,8,145520092
2019,6,145520092
2019,1,145520092
2019,6,145500215
2019,6,145500216
2019,8,145520099
2019,6,145520108
2019,6,145500231
2019,9,145500233
2019,6,145500244
2019,6,145500243
2019,9,145520114
2019,9,145500245
2019,8,145520123
2019,6,145520123
2019,3,145520123
2019,9,145500263
2019,8,145500267
2019,8,145520130
2019,9,145500280
2019,7,145520136
2019,6,145520136
2019,7,145500281
2019,6,145500281
2019,6,145500286
2019,7,145520152
2019,6,145520152
2019,8,145500297
2019,8,145500298
2019,9,145500299
2019,8,145520159
2019,6,145520159
2019,6,145500302
2019,6,145500303
2019,9,145500304
2019,6,145500323
2019,6,145520169
2019,6,145520177
2019,9,145520180
2019,6,145520188
2019,6,145520185
2019,6,145520187
2019,8,145500357
2019,8,145520193
2019,8,145500358
2019,6,145500360
2019,8,145500364
2019,6,145500364
2019,3,145500364
2019,6,145500362
2019,6,145500389
2019,6,145520213
2019,6,145500383
2019,4,145520236
2019,9,145520239
2019,9,145520271
2019,9,145500429
2019,9,145500428
2019,9,145500431
2019,6,145520285
2019,6,143029302
2019,6,143029316
2019,6,143029314
2019,6,143032451
2019,6,143029322
2019,8,143029576
2019,10,143032735
2019,6,143029636
2019,9,143029683
2019,6,143029693
2019,6,143029704
2019,6,143029705
2019,6,143029710
2019,6,143029722
2019,6,143029724
2019,6,143032840
2019,9,143032839
2019,9,143032849
2019,8,143029296
2019,6,143029296
2019,8,143029297
2019,6,143029297
2019,9,143032663
2019,8,143029582
2019,6,143029598
2019,6,143029599
2019,9,143029609
2019,9,143029644
2019,6,143029652
2019,6,143032772
2019,6,143032773
2019,6,143029658
2019,6,143029663
2019,6,143029662
2019,6,143029675
2019,6,143029674
2019,9,143032798
2019,9,143029678
2019,6,143029688
2019,6,143029687
2019,10,143038239
2019,9,143038240
2019,6,143038244
2019,6,143038243
2019,9,143032845
2019,6,143032848
2019,6,143032852
2019,9,143029737
2019,6,143029759
2019,9,143029767
2019,9,143029768
2019,9,143029770
2019,9,143029776
2019,6,143032894
2019,6,143032893
2019,6,143032898
2019,6,143029796
2019,6,143029797
2019,9,143029803
2019,6,143029805
2019,9,143029807
2019,9,143029810
2019,6,143029816
2019,6,143029815
2019,6,143029818
2019,6,143029817
2019,6,143032945
2019,6,143032946
2019,6,143032947
2019,6,143029842
2019,6,143029843
2019,6,143029520
2019,6,143029519
2019,6,143029550
2019,3,143029550
2019,6,143038210
2019,6,143029554
2019,6,143029575
2019,6,143032710
2019,6,143032727
2019,9,143029506
2019,9,143029555
2019,6,143029590
2019,9,143029591
2019,6,143032734
2019,6,143029618
2019,6,143029646
2019,3,143029673
2019,6,143038235
2019,6,143038234
2019,6,143029702
2019,6,143029703
2019,9,143029712
2019,9,143029717
2019,9,143029726
2019,6,143029732
2019,6,143029731
2019,6,143032854
2019,8,143032854
2019,6,143032855
2019,8,143032855
2019,9,143029738
2019,6,143032861
2019,6,143032863
2019,6,143032862
2019,6,143029746
2019,6,143029747
2019,9,143029758
2019,6,143029761
2019,6,143029760
2019,6,143029763
2019,6,143032878
2019,6,143029766
2019,8,143029772
2019,8,143029773
2019,3,143029777
2019,9,143029782
2019,9,143029784
2019,6,143029788
2019,6,143029789
2019,6,143029787
2019,6,143029791
2019,6,143029790
2019,6,143029812
2019,6,143032929
2019,9,143029813
2019,6,143029828
2019,6,143029829
2019,12,143029845
2019,6,143029850
2019,6,143029851
2019,6,143029852
2019,6,143029859
2019,6,143029858
2019,9,143029860
2019,9,143029862
2019,9,143032963
2019,6,143029865
