"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,131708702,4
2019,131687269,5
2019,131708804,4
2019,131708825,5
2019,131708881,4
2019,131687486,4
2019,131687493,5
2019,131687510,5
2019,131709129,5
2019,131687710,5
2019,131687894,4
2019,131709299,4
2019,131713222,4
2019,131713221,4
2019,131713249,4
2019,131709565,5
2019,131709562,5
2019,131709567,5
2019,131709686,4
2019,131709686,6
2019,131709731,4
2019,131713756,4
2019,131710035,4
2019,131710053,4
2019,131710119,5
2019,131710163,5
2019,131710188,5
2019,131713906,4
2019,131710334,5
2019,131713970,4
2019,131710400,4
2019,131714089,5
2019,131714088,5
2019,131710542,5
2019,131710574,4
2019,129155526,4
2019,129980494,4
2019,131708327,4
2019,131708369,5
2019,131708368,5
2019,131708506,5
2019,131687275,4
2019,131687289,4
2019,131708861,5
2019,131687468,5
2019,131708896,5
2019,131708895,5
2019,131709043,4
2019,131709137,5
2019,131713229,4
2019,131709683,4
2019,131713468,5
2019,131709751,4
2019,131713662,4
2019,131709848,5
2019,131713684,5
2019,131709929,4
2019,131709946,5
2019,131713780,5
2019,131710141,5
2019,131710161,4
2019,131710355,5
2019,131708423,4
2019,131687104,4
2019,131708599,4
2019,131687258,5
2019,131708730,5
2019,131708732,5
2019,131708925,4
2019,131687546,5
2019,131709005,4
2019,131687606,5
2019,131687665,4
2019,131709088,4
2019,131709127,5
2019,131709208,4
2019,131709207,4
2019,131687884,5
2019,131709292,4
2019,131713205,4
2019,131709519,4
2019,131713396,4
2019,131709712,4
2019,131709720,5
2019,131713508,5
2019,131713519,5
2019,131709794,5
2019,131709800,5
2019,131709829,5
2019,131709854,4
2019,131713727,5
2019,131709997,4
2019,131710009,4
2019,131710032,5
2019,131710056,5
2019,131710132,4
2019,131710134,6
2019,131713832,5
2019,131710166,2
2019,131710182,4
2019,131713843,4
2019,131713862,5
2019,131710243,4
2019,131713880,5
2019,131710247,4
2019,131713890,5
2019,131710264,4
2019,131713959,5
2019,131710372,4
2019,131714033,4
2019,131714042,4
2019,131714061,5
2019,131710495,5
2019,131710493,5
2019,131714063,2
2019,131710496,4
2019,131710494,4
2019,131710502,5
2019,131710530,1
2019,131710544,5
2019,131714162,4
2019,131710623,5
2019,131710624,5
2019,131710639,5
2019,131710649,5
2019,131710669,5
2019,131710675,4
2019,131710692,5
2019,131714246,4
2019,131710735,5
2019,131710740,4
2019,131710753,5
2019,131710797,4
2019,131710796,4
2019,131710798,5
2019,131710806,5
2019,131710829,5
2019,131710852,5
2019,131710851,5
2019,131710853,5
2019,131710857,5
2019,131710889,5
2019,131710905,5
2019,131710904,5
2019,131710906,5
2019,131714433,5
2019,131710917,5
2019,131710920,5
2019,131710923,5
2019,131710942,5
2019,131710951,4
2019,131714463,4
2019,131710964,5
2019,131710965,2
2019,131710966,4
2019,131710974,4
2019,131710980,5
2019,131711009,4
2019,131714563,5
2019,131711075,4
2019,131711095,4
2019,131711101,6
2019,131711101,2
2019,131714665,5
2019,131714664,4
2019,131711127,1
2019,131711126,4
2019,131711145,5
2019,131711144,5
2019,131711149,5
2019,131711153,5
2019,131711155,5
2019,131711178,5
2019,131711201,4
2019,131714897,4
2019,131711210,5
2019,131711215,4
2019,131711272,5
2019,131711280,4
2019,131711301,5
2019,131711309,4
2019,131711340,4
2019,131711342,4
2019,131711349,5
2019,131711350,5
2019,131711363,4
2019,131711364,5
2019,131711365,5
2019,131711373,4
2019,131711374,4
2019,131711375,4
2019,131711389,4
2019,131711388,5
2019,131711393,3
2019,131711393,8
2019,131711424,4
2019,131711425,4
2019,131711428,5
2019,131711436,4
2019,131711438,4
2019,131711441,4
2019,131711443,5
2019,131711442,5
2019,131711447,5
2019,131711449,5
2019,131711462,5
2019,131711461,5
2019,131711467,5
2019,131711481,5
2019,131711480,5
2019,131711486,4
2019,131711496,5
2019,131711497,5
2019,131711503,4
2019,131711510,5
2019,131710479,5
2019,131714059,2
2019,131710557,4
2019,131710555,4
2019,131710567,5
2019,131714154,5
2019,131714151,5
2019,131710635,5
2019,131710644,5
2019,131710652,5
2019,131710651,5
2019,131710664,5
2019,131714339,4
2019,131710827,4
2019,131710841,4
2019,131714366,5
2019,131714372,5
2019,131714371,5
2019,131714374,4
2019,131710863,4
2019,131710869,4
2019,131710868,4
2019,131710873,5
2019,131710946,4
2019,131710970,4
2019,131714489,4
2019,131710983,4
2019,131710992,4
2019,131710991,4
2019,131710993,4
2019,131711039,5
2019,131711043,4
2019,131714902,5
2019,131711293,5
2019,131715076,4
2019,131715080,5
2019,131711316,2
2019,131711316,1
2019,131708312,5
2019,131708313,4
2019,131708314,4
2019,131686874,5
2019,131708410,5
2019,131708411,5
2019,131686991,4
2019,131708566,8
2019,131687128,5
2019,131708616,5
2019,131708614,4
2019,131687231,5
2019,131709676,5
2019,131709703,4
2019,131713481,5
2019,131710187,4
2019,131710187,6
2019,131710187,1
2019,131710307,5
2019,131710302,5
2019,131710304,5
2019,131713926,5
2019,131713978,5
2019,131714022,4
2019,131710454,4
2019,131714058,5
2019,131708571,4
2019,131708573,6
2019,131687188,5
2019,131708740,4
2019,131687287,4
2019,131708787,5
2019,131708845,5
2019,131708859,4
2019,131708902,5
2019,131708964,4
2019,131709734,4
2019,131709949,4
2019,131710046,4
2019,131713836,5
2019,131710191,4
2019,131710210,4
2019,131713854,4
2019,131713884,5
2019,131713929,4
2019,131710444,5
2019,131710483,5
2019,128362361,4
2019,128362373,5
2019,128362494,4
2019,128362561,5
2019,128362567,5
2019,128362566,5
2019,128362665,4
2019,128362679,4
2019,128362687,5
2019,128362685,5
2019,128362688,5
2019,128362726,5
2019,128362727,5
2019,128362729,5
2019,128362762,5
2019,128362779,5
2019,128362837,4
2019,128310578,4
2019,128362840,4
2019,128310583,5
2019,128362850,1
2019,128361873,5
2019,128361876,4
2019,128361875,4
2019,128361913,4
2019,128361992,5
2019,128362028,5
2019,128362030,5
2019,128362029,5
2019,128362040,5
2019,128362071,4
2019,128362072,5
2019,128362078,4
2019,128362110,5
2019,128362274,5
2019,128362379,5
2019,128362608,5
2019,128310532,5
2019,128362655,5
2019,128362659,4
2019,128362671,5
2019,128362670,5
2019,128362760,4
2019,128362816,4
2019,128362818,4
2019,128362820,5
2019,128362822,5
2019,128362823,5
2019,128362824,5
2019,128362825,5
2019,128362853,5
2019,128362869,6
2019,128362874,4
2019,128362875,5
2019,128362876,5
2019,128362903,5
2019,128362902,5
2019,128362906,5
2019,128362216,5
2019,128362353,5
2019,128362121,5
2019,128362128,5
2019,128362127,5
2019,128362133,5
2019,128362132,5
2019,128362152,5
2019,128362160,4
2019,128362164,5
2019,128362188,3
2019,128362188,4
2019,128362190,5
2019,128362191,5
2019,128362209,4
2019,128362212,4
2019,128362390,5
2019,128362412,5
2019,128362409,5
2019,128362443,4
2019,128362539,4
2019,128362544,4
2019,128362574,4
2019,128362573,4
2019,131708321,5
2019,131708406,4
2019,131708408,4
2019,131708505,4
2019,131708551,4
2019,131687164,4
2019,131687348,4
2019,131708912,5
2019,131708992,4
2019,131709032,4
2019,131709181,5
2019,131713243,4
2019,131709561,4
2019,131709890,5
2019,131709889,5
2019,131710012,4
2019,131710113,5
2019,131710129,4
2019,131710143,4
2019,131710223,5
2019,131713891,5
2019,131710272,4
2019,131710301,5
2019,131710348,4
2019,131714005,4
2019,131714015,4
2019,131714014,4
2019,131710458,4
2019,131714038,4
2019,131710480,5
2019,131710536,5
2019,131710569,5
2019,131714148,4
2019,131710620,4
2019,131710656,4
2019,131714204,4
2019,131710671,5
2019,131710697,4
2019,131710791,4
2019,131714320,4
2019,131710821,5
2019,131710867,4
2019,131710888,4
2019,131710891,5
2019,131710894,5
2019,131710903,4
2019,131710931,4
2019,131710936,4
2019,131710982,4
2019,131714548,5
2019,131714575,4
2019,131711060,5
2019,131711072,5
2019,131711102,3
2019,131711112,5
2019,131714698,5
2019,131714716,5
2019,131711173,4
2019,131714930,5
2019,131711262,4
2019,131711271,5
2019,131715022,5
2019,131715023,5
2019,131711270,5
2019,131715032,4
2019,131715033,4
2019,131711278,4
2019,131711287,5
2019,131711295,5
2019,131708446,4
2019,131708459,2
2019,131708485,1
2019,131687206,5
2019,131708746,5
2019,131709034,4
2019,131709060,5
2019,131708465,5
2019,131687124,5
2019,131687137,4
2019,131708999,4
2019,131709616,6
2019,131709649,5
2019,131709842,5
2019,131709970,5
2019,131710022,4
2019,131710061,5
2019,131710059,5
2019,131710063,5
2019,131713769,5
2019,131710203,4
2019,131710239,4
2019,131710237,4
2019,131710352,5
2019,131714047,4
2019,131710485,4
2019,131714074,4
2019,131710552,4
2019,128613154,5
2019,128613192,5
2019,128613195,4
2019,128618292,4
2019,128618301,5
2019,131708766,4
2019,131687807,5
2019,131687824,5
2019,131712906,4
2019,131709268,5
2019,131713072,2
2019,131708322,5
2019,131686883,5
2019,131708384,5
2019,131708397,5
2019,131708440,5
2019,131708447,4
2019,131708462,5
2019,131708554,4
2019,131687102,5
2019,131687199,4
2019,131687221,5
2019,131708674,5
2019,131687291,5
2019,131687385,4
2019,131687413,1
2019,131708877,5
2019,131687463,5
2019,131687481,4
2019,131687518,5
2019,131687516,5
2019,131687529,4
2019,131709013,4
2019,131687623,4
2019,131709072,5
2019,131709121,4
2019,131709171,4
2019,131687768,4
2019,131687767,4
2019,131687782,4
2019,131709213,4
2019,131712963,4
2019,131713022,5
2019,131713055,4
2019,131709316,5
2019,131709328,4
2019,131713389,4
2019,131713405,5
2019,131709706,4
2019,131713488,5
2019,131709768,5
2019,131709834,4
2019,131713725,4
2019,131687016,8
2019,131687016,2
2019,131687016,4
2019,131708545,3
2019,131708636,4
2019,131709075,5
2019,131709255,4
2019,131709477,5
2019,131713290,5
2019,131709496,5
2019,131709643,4
2019,131709640,4
2019,131709741,5
2019,131709752,4
2019,131710039,4
2019,131710086,5
2019,131713806,4
2019,131710168,5
2019,131710177,4
2019,131710278,5
2019,131710330,5
2019,131710358,4
2019,131714076,2
2019,131714076,4
2019,131710534,4
2019,131708576,4
2019,131687205,5
2019,131687264,4
2019,131708717,4
2019,131708729,3
2019,131708727,4
2019,131687327,6
2019,131687408,5
2019,131687411,4
2019,131687419,4
2019,131687419,2
2019,131687437,5
2019,131687541,4
2019,131708980,8
2019,131708980,2
2019,131708980,1
2019,131687592,4
2019,131687612,4
2019,131687629,5
2019,131709062,4
2019,131709442,5
2019,131713437,2
2019,131713437,4
2019,131709717,5
2019,131709763,4
2019,131709807,4
2019,131709811,4
2019,131709808,4
2019,131709810,5
2019,131709826,5
2019,131713650,5
2019,131709913,4
2019,131710067,2
2019,131710224,5
2019,131710232,5
2019,131713992,5
2019,131714056,5
2019,131714102,4
2019,131710593,4
2019,131710676,5
2019,131710678,5
2019,131710700,4
2019,131710757,3
2019,131714301,4
2019,131687236,5
2019,131687800,5
2019,131709242,4
2019,131687869,4
2019,131712913,5
2019,131709599,5
2019,131713388,5
2019,131709625,5
2019,131709917,5
2019,131709952,4
2019,131709957,4
2019,131710021,4
2019,131710033,4
2019,131713761,4
2019,128362536,4
2019,128362302,5
2019,128362401,5
2019,128362650,4
2019,128362654,4
2019,128362658,4
2019,128362677,4
2019,128362690,4
2019,128362711,5
2019,128362719,5
2019,128362722,5
2019,128362721,5
2019,128362720,5
2019,123562162,4
2019,123560494,4
2019,123550485,5
2019,123560699,6
2019,123550535,4
2019,131708389,4
2019,131687039,5
2019,131686942,5
2019,131687044,4
2019,131687043,4
2019,131687064,4
2019,131687319,4
2019,131687381,5
2019,131687383,5
2019,131708834,5
2019,131708894,5
2019,131687792,4
2019,131713181,5
2019,131713225,4
2019,131713271,4
2019,131709497,5
2019,131713303,5
2019,131709629,5
2019,131709644,4
2019,131713461,5
2019,131713513,5
2019,131709773,5
2019,131713514,5
2019,131713562,5
2019,131713591,5
2019,131709852,4
2019,131709898,4
2019,131709896,4
2019,131709947,4
2019,131710002,5
2019,131710045,5
2019,131713757,5
2019,131713759,4
2019,131713791,4
2019,131713897,5
2019,131710262,5
2019,131710274,4
2019,131713976,4
2019,131714020,5
2019,131714021,5
2019,131710453,5
2019,128613119,5
2019,131687334,4
2019,131687334,3
2019,131708819,4
2019,131687415,4
2019,131708911,5
2019,131708921,4
2019,131687498,4
2019,131687586,5
2019,131687681,5
2019,131687690,5
2019,131709145,5
2019,131709228,4
2019,131687865,4
2019,131687892,4
2019,131709269,5
2019,131712959,4
2019,131712990,4
2019,131713000,5
2019,131713003,1
2019,131713021,4
2019,131713059,5
2019,131713122,4
2019,131713134,5
2019,131709385,5
2019,131709465,4
2019,131709521,5
2019,131709564,4
2019,131709564,7
2019,131709564,6
2019,131713400,4
2019,131709637,5
2019,131709664,4
2019,131709665,4
2019,131709721,4
2019,131713502,4
2019,131709793,2
2019,131713661,5
2019,131709858,4
2019,131713680,5
2019,131713809,4
2019,131710148,5
2019,131713816,5
2019,131710145,5
2019,131713815,5
2019,131710150,4
2019,131713821,4
2019,131710146,5
2019,131710149,5
2019,131710227,4
2019,131710260,4
2019,131710345,4
2019,131713977,4
2019,131714064,5
2019,131714073,4
2019,131710568,5
2019,131714125,5
2019,128613130,5
2019,128613129,5
2019,128623366,5
2019,128623359,4
2019,128613146,5
2019,128613179,4
2019,128623425,5
2019,128623426,5
2019,129151462,5
2019,129973759,5
2019,129973758,5
2019,129973789,5
2019,129973793,4
2019,129973800,4
2019,129968987,4
2019,129969015,4
2019,129969051,5
2019,129969053,5
2019,129973823,4
2019,131714705,4
2019,131714709,4
2019,131714735,4
2019,131714799,5
2019,131714817,5
2019,131714831,5
2019,131714834,4
2019,131714911,4
2019,131714914,4
2019,131714985,5
2019,131715060,5
2019,131715085,4
2019,131715100,5
2019,131715101,4
2019,131715104,4
2019,131715127,5
2019,131715269,5
2019,131715268,5
2019,131715270,4
2019,131715271,4
2019,131715282,4
2019,131715295,5
2019,131715308,1
2019,131715309,4
2019,131715314,4
2019,131715315,5
2019,131715316,4
2019,131715319,4
2019,129973859,4
2019,131686820,5
2019,131686818,5
2019,131686819,5
2019,131686836,8
2019,131686836,4
2019,131686840,4
2019,131686854,5
2019,131686859,5
2019,131686886,5
2019,131686926,5
2019,131686941,4
2019,131686954,4
2019,131686955,5
2019,131687071,5
2019,131687084,4
2019,131687085,4
2019,131687088,4
2019,131687114,5
2019,131708681,5
2019,131687353,5
2019,131687378,5
2019,131687543,4
2019,131687616,4
2019,131687645,5
2019,131687659,5
2019,131687671,5
2019,131709144,4
2019,131709149,4
2019,131709150,4
2019,131713091,4
2019,131713088,4
2019,131709370,4
2019,131709394,5
2019,131713357,5
2019,131709756,5
2019,131713547,4
2019,131713611,4
2019,131713646,5
2019,131713703,5
2019,131713726,2
2019,131713783,5
2019,131713825,5
2019,131713852,5
2019,131713873,5
2019,131710252,5
2019,131713886,5
2019,131710253,5
2019,131710250,5
2019,131713903,5
2019,131714011,5
2019,131710523,4
2019,131714206,4
2019,131714232,4
2019,131714233,5
2019,131710710,4
2019,131714283,5
2019,131714326,4
2019,131714334,5
2019,131714392,4
2019,131714401,4
2019,131714400,4
2019,131714411,4
2019,131710908,4
2019,131714431,5
2019,131710940,4
2019,131710948,4
2019,131714476,5
2019,131714571,5
2019,131714609,5
2019,131714615,5
2019,131714658,5
2019,131711109,5
2019,131714694,5
2019,131714712,4
2019,131714757,4
2019,131711172,3
2019,131714872,4
2019,131714889,4
2019,131714918,4
2019,131714956,6
2019,131714956,1
2019,131714986,5
2019,131714989,4
2019,131714992,4
2019,131715003,4
2019,131715106,5
2019,131715143,4
2019,131715144,5
2019,131715149,5
2019,131715156,5
2019,131715163,4
2019,131715177,5
2019,131715179,5
2019,131715180,4
2019,131715191,5
2019,131715203,5
2019,131715214,5
2019,131715212,4
2019,131715226,5
2019,131715225,5
2019,131715233,4
2019,131715251,5
2019,131715259,4
2019,131708610,5
2019,131708613,5
2019,131687207,4
2019,131687261,4
2019,131709543,5
2019,131713440,4
2019,131713495,5
2019,131713639,4
2019,131713640,5
2019,131713717,4
2019,131713740,4
2019,131713744,5
2019,131710064,4
2019,131713812,5
2019,131713833,4
2019,131710221,5
2019,131713910,5
2019,131710314,4
2019,131710312,4
2019,131713940,5
2019,131714044,4
2019,131714171,4
2019,131714172,4
2019,131714170,4
2019,131714221,4
2019,131714231,5
2019,131714268,6
2019,131714271,4
2019,131714287,4
2019,131714286,4
2019,131714302,4
2019,131714314,5
2019,131710815,5
2019,131714551,5
2019,131714550,5
2019,131714578,5
2019,131711057,5
2019,131714618,4
2019,131714671,5
2019,131714727,4
2019,131714749,5
2019,131714780,5
2019,131714779,5
2019,131711164,4
2019,131714801,5
2019,131714813,5
2019,131714837,5
2019,131715010,5
2019,131715086,5
2019,131708401,5
2019,131687033,4
2019,131708779,4
2019,131708847,4
2019,131687781,5
2019,131709254,4
2019,131712941,5
2019,131713008,4
2019,131709333,4
2019,131709446,5
2019,131713250,5
2019,131713295,4
2019,131713367,5
2019,131713365,3
2019,131713366,5
2019,131713441,4
2019,131709839,4
2019,131713714,5
2019,131713746,4
2019,131710062,5
2019,131710060,5
2019,131710219,5
2019,131713864,5
2019,131710287,4
2019,131710337,3
2019,131710375,5
2019,131713973,5
2019,131713991,4
2019,131710456,5
2019,131714031,5
2019,128361861,5
2019,131708405,4
2019,131686907,5
2019,131686910,4
2019,131709622,5
2019,131713403,5
2019,131709652,4
2019,131713570,5
2019,131713663,6
2019,131713691,4
2019,131713698,4
2019,131709926,5
2019,128361847,4
2019,123560060,5
2019,123560058,5
2019,123562081,5
2019,123560143,5
2019,123562154,4
2019,123550136,5
2019,123560187,4
2019,123560518,5
2019,123560543,5
2019,123550494,5
2019,123562631,5
2019,125551230,5
2019,125555151,5
2019,125551229,5
2019,125555194,5
2019,125551279,5
2019,125546436,5
2019,125551455,4
2019,125551500,5
2019,125551620,4
2019,125551627,2
2019,125551628,5
2019,125555658,4
2019,125555657,4
2019,125551671,5
2019,125551686,4
2019,125546841,5
2019,125551749,4
2019,125555791,5
2019,125551773,5
2019,125551876,4
2019,125551877,5
2019,125551894,4
2019,125551895,4
2019,125555929,5
2019,131687173,4
2019,131687192,5
2019,131708658,5
2019,131687197,4
2019,131708663,4
2019,131708706,5
2019,131687268,5
2019,131708734,5
2019,131708752,5
2019,131708750,5
2019,131687294,5
2019,131687312,4
2019,131708780,4
2019,131708782,5
2019,131687344,4
2019,131687354,5
2019,131708811,5
2019,131687363,5
2019,131687382,5
2019,131708837,2
2019,131687388,4
2019,131708846,4
2019,131708851,4
2019,131708888,5
2019,131708939,4
2019,131708962,5
2019,131708971,5
2019,131687560,5
2019,131687561,5
2019,131687559,5
2019,131708970,5
2019,131708988,4
2019,131708995,4
2019,131709002,4
2019,131709008,4
2019,131709039,4
2019,131709073,5
2019,131709084,5
2019,131709081,5
2019,131687663,4
2019,131709080,4
2019,131709113,5
2019,131687700,5
2019,131687705,5
2019,131687718,4
2019,131687740,5
2019,131687743,5
2019,131687747,6
2019,131687750,6
2019,131709159,4
2019,131709179,4
2019,131687775,4
2019,131709183,5
2019,131709185,4
2019,131709182,5
2019,131687784,5
2019,131687789,5
2019,131687795,5
2019,131687799,5
2019,131687813,4
2019,131709210,4
2019,131709211,5
2019,131687830,5
2019,131687831,5
2019,131709236,4
2019,131687860,4
2019,131709244,4
2019,131709245,5
2019,131709259,4
2019,131712909,5
2019,131712922,5
2019,131713012,4
2019,131713028,5
2019,131709312,5
2019,131713129,4
2019,131713202,4
2019,131709397,5
2019,131709413,4
2019,131709407,4
2019,131713255,5
2019,131709600,4
2019,131713496,5
2019,131713526,5
2019,131713529,5
2019,131713527,5
2019,131714530,4
2019,131711053,5
2019,131711052,5
2019,131714587,4
2019,131714612,5
2019,131711092,4
2019,131711111,4
2019,131714693,4
2019,131714691,4
2019,131714725,5
2019,131714729,5
2019,131714730,5
2019,131714731,5
2019,131714774,5
2019,131714778,5
2019,131714787,5
2019,131714917,4
2019,131714942,5
2019,131714968,5
2019,131714972,5
2019,131714975,5
2019,131715000,4
2019,131715055,4
2019,131715055,1
2019,126047280,4
2019,126052969,5
2019,126052972,5
2019,126052971,5
2019,126052977,5
2019,126053045,5
2019,126053047,4
2019,128623364,5
2019,128623368,4
2019,128623390,4
2019,128623391,4
2019,127353585,4
2019,127353609,4
2019,127353610,4
2019,127353618,5
2019,127353621,4
2019,127353630,4
2019,127353291,5
2019,127353295,4
2019,127353306,5
2019,127353316,4
2019,127353368,4
2019,127353375,5
2019,127353447,5
2019,127353508,5
2019,127353559,3
2019,127353559,8
2019,127353591,4
2019,127353592,4
2019,131686838,4
2019,131686855,4
2019,131686860,5
2019,131708390,5
2019,131686894,4
2019,131686896,4
2019,131708412,4
2019,131686921,5
2019,131686932,4
2019,131686961,5
2019,131686959,5
2019,131686960,5
2019,131686974,5
2019,131686977,4
2019,131708567,4
2019,131687082,6
2019,131687117,4
2019,131687127,5
2019,131687156,4
2019,131687172,4
2019,128618212,4
2019,128618211,5
2019,128623362,4
2019,128613163,4
2019,128613175,4
2019,128623410,5
2019,128623409,4
2019,128623433,4
2019,128618290,5
2019,128613196,4
2019,125546402,4
2019,125546623,4
2019,125555170,5
2019,125546629,5
2019,127363480,4
2019,127358343,5
2019,127358344,5
2019,125546425,4
2019,125546426,5
2019,125551571,7
2019,125546707,5
2019,125546709,4
2019,125555551,5
2019,125555584,5
2019,125555585,5
2019,125546765,5
2019,125546780,4
2019,125546789,5
2019,125551685,4
2019,125546815,5
2019,125546819,4
2019,125546820,5
2019,125546827,5
2019,125555711,4
2019,125546832,4
2019,125546834,4
2019,125551712,4
2019,125551713,5
2019,125546837,5
2019,125555733,5
2019,125546844,5
2019,125555746,5
2019,125551729,2
2019,125551729,4
2019,125546398,4
2019,125546416,6
2019,125555198,4
2019,125546469,4
2019,125546644,4
2019,125551540,5
2019,125546717,4
2019,125551473,5
2019,125546632,5
2019,125546718,5
2019,125546734,5
2019,125546755,5
2019,125546756,5
2019,125546758,4
2019,125551651,5
2019,125546796,1
2019,125555675,4
2019,125546386,5
2019,125546387,5
2019,125546389,4
2019,125546401,4
2019,125551259,4
2019,125546564,5
2019,125555200,5
2019,125546450,5
2019,125546451,5
2019,125546434,4
2019,125546435,5
2019,125555208,5
2019,125546463,4
2019,125546462,4
2019,125546477,5
2019,125546480,5
2019,125555272,4
2019,125546494,5
2019,125546493,5
2019,125546495,5
2019,125551368,4
2019,125551367,4
2019,125546500,5
2019,125546501,5
2019,125546504,5
2019,125555335,5
2019,125546511,4
2019,125546510,4
2019,125546514,4
2019,125546518,5
2019,125551398,4
2019,125546537,5
2019,125546538,4
2019,125546570,4
2019,125546579,5
2019,125546643,5
2019,125551566,4
2019,125546689,5
2019,125551583,5
2019,126048493,4
2019,126048494,5
2019,126047342,5
2019,126053080,5
2019,126053090,4
2019,126047366,5
2019,126048513,5
2019,126048516,5
2019,126047421,4
2019,126048528,5
2019,126048530,4
2019,126048533,6
2019,126048534,6
2019,126048551,5
2019,126048553,5
2019,126048554,5
2019,126047487,5
2019,126047511,4
2019,126048575,5
2019,126048574,5
2019,126048581,4
2019,126048589,5
2019,126048596,5
2019,126048606,4
2019,126047602,4
2019,126047621,5
2019,126048620,4
2019,126047651,4
2019,126048626,5
2019,126048635,4
2019,126047666,4
2019,126048640,4
2019,126048652,4
2019,126048661,4
2019,126048662,4
2019,126047700,5
2019,126048665,5
2019,126048670,4
2019,126048681,4
2019,126048701,5
2019,126048702,4
2019,126048708,5
2019,126047754,4
2019,126048726,5
2019,126048730,5
2019,126047775,4
2019,126048753,4
2019,126048754,3
2019,126048759,4
2019,126048766,4
2019,126048778,5
2019,125555487,5
2019,126048797,4
2019,126048805,5
2019,126048806,5
2019,126048807,4
2019,126048809,5
2019,126048813,5
2019,126048812,5
2019,126048832,4
2019,126048861,4
2019,126048868,6
2019,126048875,4
2019,126048877,4
2019,126048876,5
2019,126048888,5
2019,126048890,4
2019,126048897,8
2019,126048897,4
2019,126048900,5
2019,126048902,5
2019,126048904,5
2019,126048916,5
2019,126048918,5
2019,126048925,4
2019,126048936,5
2019,126048978,4
2019,126048979,4
2019,126048980,5
2019,126048985,4
2019,126049010,4
2019,126049011,5
2019,126049014,5
2019,126049022,5
2019,126049038,5
2019,126049059,5
2019,126049063,5
2019,126049064,5
2019,126049068,5
2019,126049095,5
2019,126049110,4
2019,126049117,4
2019,126049118,5
2019,126049125,5
2019,126049132,4
2019,126049137,4
2019,126049141,4
2019,126049143,5
2019,127353144,4
2019,127363490,4
2019,127363492,5
2019,127363496,4
2019,127353178,5
2019,127353181,5
2019,127363501,5
2019,127363516,5
2019,127363518,4
2019,127363538,5
2019,127353215,5
2019,127358488,4
2019,127363549,4
2019,127363572,5
2019,127363585,5
2019,127358646,5
2019,127363596,5
2019,127363599,5
2019,127363603,5
2019,127363604,5
2019,127363607,5
2019,127363608,5
2019,127363609,5
2019,127353417,5
2019,127353422,4
2019,127363620,5
2019,127363623,5
2019,127363627,4
2019,127353567,5
2019,127363637,4
2019,127363648,4
2019,127363650,5
2019,127363651,4
2019,127363664,4
2019,127363690,4
2019,127363691,5
2019,127363705,4
2019,127363718,5
2019,127363726,5
2019,127363730,4
2019,127363732,4
2019,127363733,5
2019,127363749,5
2019,127363750,4
2019,127363766,5
2019,127363771,4
2019,127363775,3
2019,127363783,5
2019,127363791,4
2019,127363793,4
2019,127363803,4
2019,127363808,4
2019,127363809,4
2019,127363838,5
2019,127363861,4
2019,127363862,3
2019,127363865,4
2019,127363866,5
2019,127363877,4
2019,127363881,4
2019,127363882,6
2019,127363888,5
2019,127363889,5
2019,127363893,5
2019,127363904,5
2019,127363908,5
2019,127363910,5
2019,127363909,5
2019,127363921,4
2019,127363922,4
2019,127363926,4
2019,127363928,5
2019,127363949,5
2019,127363953,4
2019,127363954,4
2019,127363968,4
2019,127363975,4
2019,127363981,4
2019,127363993,4
2019,127363994,5
2019,127364000,4
2019,127364004,4
2019,127364005,4
2019,127364022,4
2019,127364025,5
2019,127364037,5
2019,127364038,5
2019,128310523,4
2019,128362642,5
2019,128362664,4
2019,128310539,4
2019,128310540,6
2019,128310540,3
2019,128310540,2
2019,128310560,4
2019,128310564,4
2019,128310587,4
2019,128310591,5
2019,128310603,3
2019,128310605,4
2019,128310608,4
2019,128362899,4
2019,128310621,4
2019,128310626,3
2019,128310628,5
2019,128310635,4
2019,128310638,5
2019,128310641,5
2019,128310642,5
2019,128310651,5
2019,128310670,5
2019,128310672,5
2019,128310676,4
2019,128310687,1
2019,128310691,4
2019,128310690,4
2019,128310700,5
2019,128310703,4
2019,128310714,4
2019,128310722,4
2019,128310725,4
2019,128310727,5
2019,128310733,5
2019,128310732,5
2019,128310729,5
2019,128310731,5
2019,128310730,5
2019,128310735,4
2019,128310739,5
2019,128310740,5
2019,128310741,4
2019,128310747,5
2019,128310752,5
2019,128310772,4
2019,128310773,4
2019,128310776,5
2019,128310778,4
2019,128310779,4
2019,128310780,5
2019,128310796,4
2019,128310810,5
2019,128310823,4
2019,128310826,5
2019,128310828,4
2019,128310846,6
2019,128310846,2
2019,128310856,4
2019,128310860,5
2019,128310859,5
2019,128310864,5
2019,128310867,4
2019,128310868,5
2019,128310872,5
2019,128310894,5
2019,128310916,5
2019,128310919,5
2019,128310924,4
2019,128310938,4
2019,128310937,4
2019,128310967,5
2019,128310970,4
2019,128310972,5
2019,128310974,4
2019,128310975,5
2019,128310977,5
2019,128310978,4
2019,128310979,4
2019,128310981,5
2019,128310985,5
2019,128310984,5
2019,128310983,5
2019,128310987,5
2019,128311022,5
2019,128311023,4
2019,128311027,5
2019,128311028,4
2019,124068820,5
2019,124068823,4
2019,124068835,5
2019,124068839,4
2019,124068838,4
2019,124068846,5
2019,124068870,4
2019,124068874,4
2019,124068878,5
2019,124068883,4
2019,124068889,4
