"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,129151738,143032710
2019,129151766,143032727
2019,129151780,143029611
2019,129151792,143038225
2019,129146945,143032758
2019,129968785,143858892
2019,129968788,143847044
2019,129968799,143847056
2019,129968799,143847057
2019,129980540,143859030
2019,129980539,143847162
2019,129973773,143847179
2019,129980549,143859041
2019,129969211,143859172
2019,129980654,143859182
2019,129969276,143847642
2019,129969309,143847682
2019,129969309,143852379
2019,129969309,143852378
2019,129980694,143859222
2019,129969331,143859232
2019,129980701,143847730
2019,129980702,143847731
2019,129980702,143847730
2019,129980701,143847731
2019,129980709,143847758
2019,129980715,143852400
2019,129969385,143847774
2019,129969384,143847775
2019,129969383,143847774
2019,126053052,139562250
2019,126048486,139557978
2019,126047318,139557989
2019,126047319,139555889
2019,126053073,139562277
2019,126053075,139557995
2019,126047331,139562283
2019,126047331,139562285
2019,126047331,139562284
2019,126047339,139555905
2019,126047339,139555906
2019,126048505,139555909
2019,126047341,139555911
2019,126047341,139555910
2019,126048508,139558002
2019,126048508,139555922
2019,126048508,139558003
2019,126053089,139558004
2019,126053088,139558004
2019,126047355,139555926
2019,126047355,139555927
2019,126047364,139555937
2019,126047364,139555936
2019,126047364,139562305
2019,126047364,139562304
2019,126047369,139555940
2019,126048510,139558009
2019,126047374,139555947
2019,126047375,139555948
2019,126047376,139562312
2019,126047378,139555952
2019,126047380,139555954
2019,126047382,139555955
2019,126047382,139558013
2019,126053103,139562315
2019,126047384,139555958
2019,126047384,139562317
2019,126047388,139558019
2019,126047389,139558016
2019,126047388,139558018
2019,126047388,139558017
2019,126047391,139555963
2019,126047391,139555962
2019,126047393,139555966
2019,126047394,139555967
2019,131708819,145520360
2019,131708850,145520393
2019,131687445,145520434
2019,131687445,145520435
2019,131687462,145500623
2019,131687462,145520449
2019,131687462,145520451
2019,131687472,145500634
2019,131708913,145520474
2019,131708930,145520490
2019,131708927,145520490
2019,131687522,145520502
2019,131708955,145520512
2019,131708955,145520513
2019,131687558,145500732
2019,131687573,145500755
2019,131687573,145500756
2019,131709004,145520571
2019,131709004,145500770
2019,131687586,145500772
2019,131687590,145500783
2019,131709027,145500810
2019,131687621,145500821
2019,131687627,145500827
2019,131687652,145500855
2019,131709092,145520673
2019,131709092,145520676
2019,131709092,145520675
2019,131687681,145520686
2019,131709106,145500898
2019,131687681,145500900
2019,131709106,145500897
2019,131709114,145500918
2019,131687699,145500933
2019,131709145,145500961
2019,131709147,145520735
2019,131687749,145520745
2019,131687755,145500988
2019,131709184,145501029
2019,131687793,145501037
2019,131709202,145501063
2019,131687838,145501090
2019,131687838,145501091
2019,131709228,145520832
2019,131709228,145520833
2019,131687861,145520839
2019,131709239,145501116
2019,131687867,145520848
2019,131687867,145501120
2019,131709269,145520881
2019,131712935,145521188
2019,131712935,145521189
2019,131709288,145521231
2019,131712982,145521237
2019,131712990,145521247
2019,131713000,145521254
2019,131709298,145521275
2019,131713033,145521297
2019,131713057,145521322
2019,131713083,145521347
2019,131713097,145520973
2019,131713107,145521376
2019,131713107,145521375
2019,131713112,145521384
2019,131709342,145521395
2019,131709347,145521411
2019,131713146,145521421
2019,131713183,145521025
2019,131713183,145521464
2019,131709386,145521039
2019,131709386,145521474
2019,131709433,145521531
2019,131709433,145521530
2019,131713251,145521107
2019,131709464,145521559
2019,131686852,145499943
2019,131686858,145519789
2019,131686871,145499961
2019,131686875,145499966
2019,131708374,145519814
2019,131686876,145519814
2019,131686877,145499967
2019,131686879,145519821
2019,131686898,145499997
2019,131686911,145500011
2019,131686911,145500010
2019,131686914,145500014
2019,131686922,145500023
2019,131686936,145500033
2019,131686936,145500034
2019,131686944,145519881
2019,131686948,145500044
2019,131686952,145500049
2019,131686958,145519889
2019,131686958,145519888
2019,131686969,145519902
2019,131686969,145519903
2019,131686975,145500066
2019,131686979,145500071
2019,131686985,145500081
2019,131686993,145500089
2019,131708469,145519938
2019,131687009,145500105
2019,131687021,145519958
2019,131708489,145519962
2019,131708489,145519961
2019,131687025,145500123
2019,131687036,145500137
2019,131687037,145500138
2019,131687038,145500139
2019,131687041,145500143
2019,131708523,145520003
2019,131708524,145520003
2019,131687049,145520003
2019,131708538,145520015
2019,131687070,145500167
2019,131687076,145500172
2019,131687087,145500182
2019,131687089,145500184
2019,131687093,145500189
2019,131708577,145520058
2019,131708605,145500217
2019,131687126,145500215
2019,131687126,145500216
2019,131687135,145500233
2019,131687136,145520112
2019,131708627,145500247
2019,131708633,145500260
2019,131687165,145520130
2019,131687165,145500267
2019,131687176,145500285
2019,131687277,145500411
2019,131687284,145520255
2019,131687298,145500431
2019,131687328,145500465
2019,131687351,145500485
2019,131687360,145520337
2019,131687371,145520358
2019,131687371,145520357
2019,131687373,145520362
2019,131687373,145520361
2019,131687392,145520382
2019,131687428,145520416
2019,131708882,145520436
2019,131708886,145520438
2019,131708886,145520440
2019,131687482,145500643
2019,131687482,145500642
2019,131687505,145520489
2019,131708943,145500695
2019,131687570,145520549
2019,131687574,145520554
2019,131687574,145520552
2019,131708994,145520559
2019,131708994,145500761
2019,131708994,145500760
2019,131687593,145520578
2019,131709028,145500812
2019,131709039,145500825
2019,131687646,145500847
2019,131709093,145500886
2019,131709110,145520692
2019,131687697,145500926
2019,131687697,145500925
2019,131687707,145520712
2019,131687722,145500960
2019,131709175,145501014
2019,131687804,145520787
2019,131687814,145520794
2019,131687814,145520792
2019,131687814,145520793
2019,131709203,145520804
2019,131709203,145520803
2019,131709218,145520814
2019,131687855,145501106
2019,131687875,145501132
2019,131709249,145520853
2019,131709249,145501133
2019,131687897,145520866
2019,131712919,145521179
2019,131709271,145521180
2019,131712916,145521179
2019,131712919,145520882
2019,131712916,145520882
2019,131709275,145521193
2019,131712953,145520904
2019,131712953,145521208
2019,131712973,145521229
2019,131712994,145521248
2019,131712996,145520921
2019,131712996,145520920
2019,131709303,145521285
2019,131713031,145521291
2019,131713031,145520936
2019,131713046,145521309
2019,131713046,145520943
2019,131713050,145521313
2019,131713089,145521357
2019,131713099,145521362
2019,131713099,145521364
2019,131713114,145521385
2019,131713121,145521393
2019,131709349,145521416
2019,131713151,145521423
2019,131713150,145521425
2019,131709353,145521425
2019,131713162,145521013
2019,131713230,145521529
2019,131709439,145521537
2019,131713248,145521105
2019,131709471,145521121
2019,131713274,145521594
2019,131713274,145521593
2019,131709572,145521673
2019,131713337,145526214
2019,131709572,145521674
2019,131713339,145526214
2019,131713361,145526237
2019,131709601,145526250
2019,131713379,145521717
2019,131713384,145521725
2019,131713429,145526320
2019,131713435,145521785
2019,131713457,145526348
2019,131686902,145500001
2019,131708405,145500006
2019,131686907,145500006
2019,131686910,145500009
2019,131708555,145520033
2019,131708555,145520034
2019,131687115,145520089
2019,131687122,145520095
2019,131708603,145500214
2019,131708604,145500219
2019,131708617,145520106
2019,131708618,145500232
2019,131687141,145500239
2019,131687156,145500258
2019,131708635,145500264
2019,131687170,145500273
2019,131708640,145500273
2019,131687172,145500278
2019,131687185,145500291
2019,131687184,145500290
2019,131709358,145521006
2019,131713174,145521455
2019,131709382,145521034
2019,131709382,145521035
2019,131713196,145521046
2019,131709413,145521502
2019,131709407,145521502
2019,131709420,145521513
2019,131709460,145521112
2019,131713255,145521560
2019,131713286,145521603
2019,131709502,145521614
2019,131709510,145521157
2019,131709510,145521159
2019,131709510,145521158
2019,131713310,145521173
2019,131713311,145526175
2019,131713311,145521632
2019,131713318,145526188
2019,131709538,145526186
2019,131709545,145521656
2019,131709545,145521655
2019,131713336,145526223
2019,131713347,145521684
2019,131713347,145521681
2019,131713353,145521690
2019,131713362,145526236
2019,131713362,145521698
2019,131709600,145526246
2019,131709600,145526248
2019,131713374,145526262
2019,131713374,145526261
2019,131709618,145526273
2019,131713386,145526274
2019,131713386,145521727
2019,131709622,145521730
2019,131713394,145521742
2019,131713403,145526288
2019,131713407,145521759
2019,131713419,145521769
2019,131709652,145521768
2019,131709652,145521770
2019,131713431,145526322
2019,131709660,145521779
2019,131713443,145521791
2019,131713443,145526327
2019,131709688,145521814
2019,131709687,145526361
2019,131709687,145521811
2019,131709694,145526368
2019,131709694,145526366
2019,131709694,145521820
2019,131713469,145521826
2019,131709701,145526376
2019,131709730,145526403
2019,131713487,145521855
2019,131713496,145526426
2019,131713497,145526430
2019,131713501,145526441
2019,131713511,145521882
2019,131713511,145526452
2019,131709769,145526449
2019,131709775,145526459
2019,131713528,145521895
2019,131713529,145521897
2019,131713527,145521897
2019,131713526,145521897
2019,131713534,145526469
2019,131713553,145521919
2019,131713553,145521920
2019,131713553,145526476
2019,131713570,145521940
2019,131713580,145521953
2019,131713580,145521952
2019,131713582,145521955
2019,131713605,145521986
2019,131713603,145521987
2019,131713625,145522010
2019,131713625,145522005
2019,131713625,145522007
2019,131709796,145526495
2019,131709828,145526533
2019,131709828,145522041
2019,131709830,145526533
2019,131713663,145522052
2019,131709849,145522060
2019,131713672,145526571
2019,131713673,145526571
2019,131709869,145526579
2019,131713691,145526601
2019,131713698,145526619
2019,131713699,145522100
2019,131713699,145526628
2019,131709926,145522105
2019,131709931,145526645
2019,131709931,145526648
2019,131709955,145522128
2019,131686828,145519752
2019,131686851,145499942
2019,131686853,145519773
2019,131708355,145499952
2019,131686865,145499955
2019,131686873,145499964
2019,131686889,145499985
2019,131686893,145499992
2019,131708477,145519945
2019,131687011,145519945
2019,131708476,145519946
2019,131687012,145519945
2019,131708481,145500110
2019,131708481,145500109
2019,131687018,145519955
2019,131687057,145500155
2019,131687113,145500209
2019,131708643,145520137
2019,131687187,145520149
2019,131687195,145520156
2019,131708676,145520177
2019,131708706,145500375
2019,131687253,145500374
2019,131708714,145520213
2019,131687263,145520212
2019,131708714,145500383
2019,131708734,145520239
2019,131687281,145500414
2019,131708763,145500436
2019,131687321,145500460
2019,131687326,145500461
2019,131687332,145500469
2019,131687344,145500481
2019,131708802,145500496
2019,131687361,145520338
2019,131708817,145520351
2019,131708817,145500505
2019,131687369,145520350
2019,131708826,145520366
2019,131708835,145520375
2019,131687388,145500535
2019,131687398,145500551
2019,131687398,145520386
2019,131708853,145520398
2019,131708853,145500564
2019,131687424,145500578
2019,131687426,145520411
2019,131687438,145500590
2019,131708929,145520491
2019,131708935,145520493
2019,131687521,145500691
2019,131708959,145520519
2019,131687568,145500751
2019,131709001,145520570
2019,131687595,145500786
2019,131687601,145500795
2019,131687609,145520593
2019,131687609,145500806
2019,131709040,145520616
2019,131709052,145520632
2019,129151446,143029290
2019,129151448,143029293
2019,129151459,143029305
2019,129151474,143029320
2019,129151480,143029326
2019,129151485,143029330
2019,129151489,143032460
2019,129151492,143029336
2019,129151492,143029337
2019,129151499,143032478
2019,129146726,143032484
2019,129151506,143029357
2019,129151507,143029357
2019,129151510,143029362
2019,129151513,143032489
2019,129151516,143032492
2019,129151517,143029366
2019,129151518,143029367
2019,129151519,143032498
2019,129151520,143029368
2019,129151522,143032503
2019,129151524,143029369
2019,129151526,143029370
2019,129146750,143032510
2019,129146751,143032509
2019,129151528,143029372
2019,129151537,143029380
2019,129151539,143029382
2019,129151544,143029386
2019,129151544,143029385
2019,129146775,143032534
2019,129151546,143032540
2019,129151549,143032547
2019,129151551,143029391
2019,129146797,143032562
2019,129146797,143032561
2019,129151554,143029394
2019,129146799,143029395
2019,129151556,143029396
2019,129151557,143029397
2019,129151558,143032572
2019,129151558,143032571
2019,129151559,143029398
2019,129151565,143029404
2019,129151566,143029405
2019,129151567,143032579
2019,129151568,143029406
2019,129151568,143029407
2019,129151572,143029411
2019,129151573,143029410
2019,129151574,143029412
2019,129151576,143029414
2019,129151578,143032586
2019,129151579,143029417
2019,129151581,143029419
2019,129151582,143029420
2019,129151583,143029421
2019,129151584,143029422
2019,129151585,143029423
2019,129151586,143029424
2019,129151589,143029425
2019,129151587,143029425
2019,129151588,143029425
2019,129151590,143029426
2019,129151591,143029427
2019,129151592,143029428
2019,129151593,143029429
2019,129151598,143029430
2019,129151596,143029431
2019,129151597,143029430
2019,129151595,143029432
2019,129151594,143029433
2019,129151599,143029434
2019,129151600,143029435
2019,129151601,143029436
2019,129151602,143029437
2019,129151603,143029438
2019,129151604,143029439
2019,129151605,143029440
2019,129151606,143029442
2019,129151607,143029441
2019,129151608,143029443
2019,129151609,143029444
2019,129151610,143029445
2019,129151611,143029446
2019,129151612,143029447
2019,129151612,143029448
2019,129151613,143032606
2019,129151614,143029449
2019,129151616,143029452
2019,129151617,143029454
2019,129151617,143029453
2019,129151618,143029455
2019,129151619,143029456
2019,129151621,143029459
2019,129151622,143029459
2019,129151620,143029458
2019,129151620,143029457
2019,129151623,143029459
2019,129151624,143029460
2019,129151625,143029461
2019,129151627,143029462
2019,129151626,143029462
2019,129151629,143029464
2019,129151630,143029465
2019,129151631,143029467
2019,129151631,143029466
2019,129151632,143029468
2019,129151633,143029469
2019,129151634,143029470
2019,129151635,143029471
2019,129151637,143029473
2019,129151666,143029499
2019,129151711,143029548
2019,129146906,143032699
2019,129151737,143029574
2019,129151744,143029578
2019,129151754,143029585
2019,129151754,143029584
2019,129151767,143029600
2019,129146927,143032731
2019,129980408,143858875
2019,129980412,143858877
2019,129968814,143858918
2019,129980446,143852186
2019,129980453,143858936
2019,129980453,143847093
2019,129980453,143847092
2019,129968847,143847109
2019,129968850,143847113
2019,129968854,143858963
2019,129980487,143847131
2019,129980491,143847136
2019,129980499,143858984
2019,129980500,143852194
2019,129980500,143852195
2019,129980503,143852196
2019,129980503,143852197
2019,129980505,143858992
2019,129980504,143847145
2019,129980516,143859005
2019,129968886,143847188
2019,129968917,143847221
2019,129968917,143859044
2019,129980557,143847233
2019,129968941,143852241
2019,129980562,143847250
2019,129973799,143852248
2019,129973799,143852249
2019,129973801,143859065
2019,129980571,143852252
2019,129980575,143859069
2019,129980577,143859071
2019,129980577,143847291
2019,129969001,143847311
2019,129980582,143847320
2019,129980585,143847338
2019,129980585,143847337
2019,129969028,143859094
2019,129980588,143847350
2019,129980592,143847357
2019,129980592,143847358
2019,129969043,143859100
2019,129980594,143859105
2019,129980594,143847375
2019,129969061,143847386
2019,129969066,143852283
2019,129973815,143847393
2019,129973815,143847394
2019,129969067,143847395
2019,129980603,143859110
2019,129980602,143859110
2019,129980604,143847403
2019,129980604,143847402
2019,129980606,143847405
2019,129980607,143847412
2019,129980611,143859114
2019,129980612,143847427
2019,129980612,143847428
2019,129980612,143852295
2019,129969097,143847432
2019,129969097,143852296
2019,129980616,143847448
2019,129973825,143859127
2019,129969128,143847466
2019,129980623,143847473
2019,129969133,143847473
2019,129980624,143859132
2019,129969141,143847483
2019,129969141,143847484
2019,129969140,143847484
2019,129969140,143847483
2019,129980629,143859137
2019,129980631,143847489
2019,129980631,143847490
2019,129980632,143859139
2019,129969155,143847502
2019,129980637,143859146
2019,129980638,143847514
2019,129969171,143859152
2019,129980640,143859156
2019,129980410,143847011
2019,129980414,143858879
2019,129968770,143847026
2019,129968770,143847027
2019,129980425,143847043
2019,129968787,143847043
2019,129980532,143859022
2019,129980532,143859023
2019,129980548,143859037
2019,129973778,143852222
2019,129973782,143847207
2019,129968911,143847215
2019,129980553,143847218
2019,129980553,143847219
2019,129980555,143847230
2019,129980555,143847229
2019,129980559,143847237
2019,129968938,143847242
2019,129980567,143859064
2019,129980568,143859064
2019,129980569,143847271
2019,129980572,143847281
2019,129973803,143852260
2019,129980579,143847297
2019,129980580,143859081
2019,129968998,143847307
2019,129980581,143847317
2019,129969016,143847332
2019,129969016,143847331
2019,129980586,143852276
2019,129969045,143852280
2019,129969047,143847365
2019,129980596,143852281
2019,129980597,143859107
2019,129969065,143847391
2019,129980599,143859108
2019,129969074,143847404
2019,129151466,143038163
2019,129151466,143029313
2019,129151469,143029315
2019,129151470,143029318
2019,129151470,143029315
2019,129151469,143029318
2019,129151476,143029321
2019,129151487,143029332
2019,129151500,143029348
2019,129151502,143029350
2019,129151659,143029488
2019,129151678,143029516
2019,129151678,143029518
2019,129151683,143032683
2019,129151683,143032682
2019,129151688,143029530
2019,129151687,143029530
2019,129146903,143029547
2019,129151729,143029565
2019,129151728,143029565
2019,129151726,143029565
2019,129151727,143029565
2019,129151735,143029572
2019,129151753,143032720
2019,129151751,143032718
2019,129151752,143032718
2019,129151753,143032719
2019,129151771,143029604
2019,129151779,143032743
2019,129151778,143029610
2019,129151781,143038223
2019,129151785,143029617
2019,129151799,143029634
2019,129151800,143032759
2019,129980605,143847404
2019,129969078,143847408
2019,129980609,143847417
2019,129980617,143859123
2019,129980615,143859123
2019,129969116,143847453
2019,129980619,143847453
2019,129980620,143847457
2019,129980620,143847459
2019,129980620,143847458
2019,129980621,143847462
2019,129980622,143859129
2019,129980622,143859130
2019,129980622,143859131
2019,129980627,143847482
2019,129969161,143847507
2019,129969162,143847508
2019,129969167,143859149
2019,131686830,145499917
2019,131686830,145499918
2019,131686863,145499953
2019,131686878,145499968
2019,131708381,145519823
2019,131708380,145519823
2019,131686880,145519823
2019,131686885,145499979
2019,131686908,145500007
2019,131686916,145500017
2019,131686932,145500029
2019,131686938,145500035
2019,131686945,145500040
2019,131686945,145500041
2019,131686963,145519898
2019,131686963,145500059
2019,131686974,145500065
2019,131686976,145500067
2019,131686976,145500068
2019,131686981,145500074
2019,131686986,145500079
2019,131686986,145500078
2019,131708452,145500084
2019,131708452,145519915
2019,131686994,145500090
2019,131687201,145520159
2019,131708664,145500320
2019,131687245,145520193
2019,131687245,145500357
2019,131687244,145500358
2019,131708731,145500404
2019,131708750,145520271
2019,131708752,145520271
2019,131687299,145520275
2019,131708771,145500458
2019,131708771,145500459
2019,131687409,145500561
2019,131708888,145520442
2019,131687465,145520453
2019,131687479,145500641
2019,131687492,145500655
2019,131687509,145500677
2019,131687539,145520520
2019,131687567,145500749
2019,131709054,145500841
2019,131687649,145520642
2019,131687667,145500876
2019,131709404,145521060
2019,131713256,145521110
2019,131713258,145521111
2019,131709462,145521110
2019,131713281,145521138
2019,131709499,145521148
2019,131713302,145521167
2019,131713316,145521646
2019,131713315,145521647
2019,131713329,145526204
2019,131709617,145521723
2019,131709617,145521722
2019,131713391,145521743
2019,131709695,145526369
2019,131709697,145526371
2019,131709697,145526372
2019,131713486,145526410
2019,131713498,145526432
2019,131713499,145526432
2019,131713510,145521876
2019,131713512,145521877
2019,131713512,145526446
2019,131713561,145521929
2019,131713573,145521943
2019,131713593,145521969
2019,131713598,145521976
2019,131713598,145521977
2019,131713614,145521994
2019,131713613,145521994
2019,131709788,145526485
2019,131713656,145522045
2019,131713665,145522054
2019,131713669,145522070
2019,131709868,145526573
2019,131709868,145526572
2019,131708356,145519793
2019,131708399,145519836
2019,131686933,145500030
2019,131686937,145519871
2019,131686939,145500036
2019,131686940,145500037
2019,131686964,145500060
2019,131686967,145519897
2019,131686966,145519897
2019,131686966,145519896
2019,131686965,145519897
2019,131708468,145519936
2019,131708468,145519935
2019,131687019,145500114
2019,131687040,145500142
2019,131687054,145500152
2019,131687052,145500151
2019,131687053,145500152
2019,131687065,145500163
2019,131687074,145500171
2019,131687075,145500171
2019,131687092,145500188
2019,131687092,145500187
2019,131687100,145520075
2019,131687111,145500204
2019,131687111,145500203
2019,131708612,145520100
2019,131687133,145500230
2019,131687133,145520105
2019,131687138,145500237
2019,131687148,145500249
2019,131687157,145500259
2019,131687177,145520141
2019,131687203,145500311
2019,131687225,145520171
2019,131687225,145500328
2019,131687246,145520199
2019,131708748,145520260
2019,131708748,145520261
2019,131687300,145520276
2019,131708773,145500463
2019,131687335,145520305
2019,131687334,145500470
2019,131687346,145500478
2019,131708833,145500523
2019,131687415,145500568
2019,131708884,145500609
2019,131687457,145520447
2019,131687477,145500637
2019,131708911,145520471
2019,131708921,145500663
2019,131687498,145500663
2019,131708928,145500672
2019,131687557,145520531
2019,131687557,145520532
2019,131687565,145500744
2019,131708986,145500753
2019,131687603,145500800
2019,131687657,145520655
2019,131687676,145520680
2019,131687676,145520683
2019,131708395,145499987
2019,131686984,145500077
2019,131687017,145500112
2019,131708585,145500195
2019,131708585,145500196
2019,131687112,145500206
2019,131687121,145520094
2019,131687120,145520094
2019,131687130,145500229
2019,131708655,145520153
2019,131687208,145500318
2019,131687235,145520189
2019,131708699,145520202
2019,131708699,145500371
2019,131687276,145520244
2019,131687276,145500408
2019,131687336,145500471
2019,131708873,145500593
2019,131687455,145520446
2019,131687484,145520465
2019,131687494,145520475
2019,131708920,145520482
2019,131687526,145500700
2019,131708953,145520511
2019,131708974,145500740
2019,131708974,145520538
2019,131687587,145500776
2019,131709015,145500797
2019,131687608,145500808
2019,131709038,145500824
2019,131709083,145520667
2019,131709091,145500881
2019,131709095,145500881
2019,131687694,145520703
2019,131687694,145500920
2019,131709123,145500928
2019,131709131,145500939
2019,131687727,145500967
2019,131687727,145500966
2019,131687732,145520731
2019,131687741,145500979
2019,131687741,145520739
2019,131687751,145500987
2019,131687751,145520748
2019,131709162,145520759
2019,131687780,145501026
2019,131687802,145520784
2019,131687802,145520782
2019,131687812,145520795
2019,131709200,145501062
2019,131687840,145501093
2019,131712940,145520893
2019,131712972,145520911
2019,131712984,145521236
2019,131712992,145520919
2019,131712993,145521241
2019,131713004,145521257
2019,131713040,145521304
2019,131713044,145521310
2019,131709314,145520947
2019,131709317,145521331
2019,131713068,145521335
2019,131713068,145521334
2019,131713075,145521343
2019,131713080,145520963
2019,131713079,145520963
2019,131709329,145521363
2019,131713115,145520982
2019,131713130,145521396
2019,131713142,145521412
2019,131713153,145521428
2019,131713153,145521426
2019,131713165,145521445
2019,131713168,145521445
2019,131713193,145521037
2019,131709484,145521136
2019,131713369,145526255
2019,131713381,145521720
2019,131713382,145521720
2019,131713383,145521721
2019,131713385,145521726
2019,131713399,145526282
2019,131713397,145526284
2019,131713418,145521767
2019,131713427,145526318
2019,131713438,145521789
2019,131713451,145521794
2019,131713473,145526380
2019,131709727,145521850
2019,131713482,145526398
2019,131709780,145526471
2019,131713539,145521904
2019,131713544,145526473
2019,131713572,145521942
2019,131713584,145521957
2019,131713583,145521957
2019,131713583,145521956
2019,131713588,145521964
2019,131713588,145521963
2019,131713592,145521968
2019,131713596,145521972
2019,131713596,145521973
2019,131713615,145521995
2019,131713618,145521999
2019,131713618,145522000
2019,131713622,145526482
2019,131713622,145526483
2019,131713622,145526484
2019,131709809,145526509
2019,131709809,145522027
2019,131713644,145526520
2019,131713654,145522043
2019,131713685,145526592
2019,131709914,145526625
2019,131709930,145522108
2019,131709990,145522151
2019,131713743,145526713
2019,131710011,145526734
2019,131713749,145522161
2019,131713758,145526779
2019,131713758,145526781
2019,131710057,145526792
2019,131710092,145526827
2019,131710093,145526827
2019,131713781,145522205
2019,131713781,145522206
2019,131710104,145522216
2019,131713831,145522261
2019,131713835,145526922
2019,131713847,145522286
2019,131713856,145526972
2019,131713856,145526971
2019,131710231,145522322
2019,131710228,145522322
2019,131710277,145527034
2019,131710300,145527060
2019,131710313,145527073
2019,131713932,145522398
2019,131713937,145522402
2019,131713937,145522401
2019,131713961,145522426
2019,131713965,145522430
2019,131710368,145527153
2019,131710373,145522440
2019,131710379,145527162
2019,131710384,145522448
2019,131713987,145522457
2019,131713996,145522465
2019,131714002,145527199
2019,131710430,145527228
2019,131710431,145527227
2019,131710430,145522479
2019,131710440,145527235
2019,131714027,145522501
2019,131714027,145527243
2019,131714029,145522504
2019,131714029,145522505
2019,131710476,145527282
2019,131710476,145527281
2019,131714057,145527299
2019,131710545,145527363
2019,131714099,145527373
2019,131714099,145527374
2019,131710556,145522583
2019,131710560,145527386
2019,131714119,145527402
2019,131714119,145527401
2019,131710579,145527410
2019,131714131,145522611
2019,131714138,145522621
2019,131714150,145522629
2019,131714157,145527438
2019,131714165,145522641
2019,131714165,145522642
2019,131714175,145522650
2019,131714178,145522652
2019,131714182,145522659
2019,131710645,145527497
2019,131714202,145522680
2019,131714209,145522691
2019,131714213,145527528
2019,131714216,145527534
2019,131714219,145522697
2019,131714226,145522704
2019,131714230,145522709
2019,131714242,145522725
2019,131714242,145522724
2019,131714244,145527573
2019,131714249,145527577
2019,131710712,145527583
2019,131714257,145522744
2019,131714257,145522745
2019,131710733,145522752
2019,131710741,145527618
2019,131710741,145527619
2019,131714280,145522762
2019,131714284,145522764
2019,131714284,145527635
2019,131714289,145522771
2019,131710759,145527646
2019,131714298,145527652
2019,131714297,145527653
2019,131714297,145522777
2019,131710769,145527661
2019,131714311,145522798
2019,131714311,145522799
2019,131710783,145527677
2019,131714315,145522804
2019,131714316,145522805
2019,131710789,145527684
2019,131710793,145522811
2019,131714325,145522815
2019,131714325,145522813
2019,131714331,145527706
2019,131714331,145527705
2019,131714338,145522831
2019,131714348,145527723
2019,131714349,145527722
2019,131714349,145527723
2019,131714348,145527722
2019,131714351,145522853
2019,131714359,145522863
2019,131714362,145522866
2019,131710844,145527748
2019,131714376,145522877
2019,131714377,145527762
2019,131714381,145527770
2019,131714382,145527775
2019,131714382,145527774
2019,131714385,145522883
2019,131714386,145527782
2019,131714387,145527783
2019,131714391,145522894
2019,131714394,145522897
2019,131714398,145522899
2019,131714399,145527800
2019,131714409,145522907
2019,131714408,145522906
2019,131710900,145527827
2019,131710900,145527828
2019,131710899,145527827
2019,131714425,145522911
2019,131714427,145522914
2019,131714434,145527842
2019,131714436,145522921
2019,131714439,145522924
2019,131714440,145527853
2019,131714440,145527852
2019,131714447,145527863
2019,131714447,145522933
2019,131710929,145527864
2019,131710934,145527869
2019,131710934,145522940
2019,131710934,145522939
2019,131714457,145522948
2019,131714457,145522947
2019,131714460,145527881
2019,131714462,145522956
2019,131714462,145522957
2019,131714469,145522962
2019,131714468,145522962
2019,131714467,145522965
2019,131714467,145522964
2019,131714473,145522969
2019,131710957,145527893
2019,131710958,145527894
2019,131710958,145527892
2019,131714481,145522976
2019,131714483,145522979
2019,131714486,145527910
2019,131714486,145527909
2019,131710975,145522984
2019,131710975,145522985
2019,131714490,145522990
2019,131714495,145527921
2019,131714502,145523001
2019,131714511,145523017
2019,131714511,145523016
2019,131711006,145527947
2019,131714514,145523023
2019,131714521,145523030
2019,131714523,145523032
2019,131714526,145523036
2019,131714526,145523037
2019,131714529,145523041
2019,131714535,145523047
2019,131714535,145523048
2019,131714535,145523046
2019,131714538,145523051
2019,131714544,145523058
2019,131714544,145523059
2019,131714547,145523063
2019,131711036,145527983
2019,131714556,145523068
2019,131714556,145523069
2019,131714557,145523072
2019,131714557,145527993
2019,131714566,145527999
2019,131714573,145523082
2019,131714574,145523086
2019,131714579,145523092
2019,131714580,145528009
2019,131714580,145528007
2019,131714580,145528008
2019,131714582,145523095
2019,131714586,145523101
2019,131714590,145523107
2019,131714590,145523106
2019,131714593,145523111
2019,131714598,145528016
2019,131714605,145523129
2019,131714605,145523131
2019,131714607,145523135
2019,131714608,145523136
2019,131714611,145528019
2019,131714611,145528020
2019,131711067,145528023
2019,131714616,145523148
2019,131714622,145523152
2019,131711076,145528033
2019,131714629,145523163
2019,131714633,145523167
2019,131714636,145523171
2019,131714638,145523174
2019,131714640,145523176
2019,131714642,145523180
2019,131714645,145523183
2019,131714647,145528046
2019,131714647,145523186
2019,131714653,145523191
2019,131714656,145528054
2019,131714661,145523204
2019,131714667,145528062
2019,131714670,145523216
2019,131714673,145523221
2019,131714673,145523220
2019,131714676,145523223
2019,131714679,145528071
2019,131714683,145523234
2019,131714689,145528076
2019,131714689,145528077
2019,131714689,145523239
2019,131714690,145528081
2019,131714696,145523253
2019,131714697,145528083
2019,131714699,145523258
2019,131714703,145523260
2019,131714705,145523264
2019,131711124,145528089
2019,131711124,145528088
2019,131714709,145528094
2019,131714714,145523273
2019,131714714,145523274
2019,131714720,145523281
2019,131714720,145523279
2019,131714720,145523283
2019,131687690,145500914
2019,131687703,145520711
2019,131687724,145500965
2019,131687729,145500968
2019,131687729,145500969
